x_GeneFamily	Saliva_5_Repeat_S22_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_5_Repeat_S22_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_5__Repeat_Reagent_blank_control_S21_R1_001_kneaddata_pai	Saliva_5__Repeat_Reagent_blank_control_S21_R1_001_kneaddata_p_1	Saliva_Reagent_Blank_control_S20_R1_001_kneaddata_paired_1_Abun	Saliva_Reagent_Blank_control_S20_R1_001_kneaddata_paired_2_Abun	Saliva_Sample_No_11_S7_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_11_S7_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_12_S8_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_12_S8_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_13_S9_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_13_S9_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_14_S10_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_14_S10_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_15_S11_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_15_S11_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_16_S12_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_16_S12_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_17_S13_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_17_S13_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_18_S14_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_18_S14_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_19_S15_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_19_S15_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_20_S16_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_20_S16_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_21_S17_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_21_S17_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_22_S18_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_22_S18_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_23_S19_R1_001_kneaddata_paired_1_Abundance_RPK	Saliva_Sample_No_23_S19_R1_001_kneaddata_paired_2_Abundance_RPK	Saliva_Sample_No_3_S1_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_3_S1_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_4_S2_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_4_S2_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_5_S3_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_5_S3_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_6_S4_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_6_S4_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_7_S5_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_7_S5_R1_001_kneaddata_paired_2_Abundance_RPKs	Saliva_Sample_No_9_S6_R1_001_kneaddata_paired_1_Abundance_RPKs	Saliva_Sample_No_9_S6_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Reagent_Blank_control_1_S45_R1_001_kneaddata_paired_1_Ab	Tissue_Reagent_Blank_control_1_S45_R1_001_kneaddata_paired_2_Ab	Tissue_Reagent_Blank_control_2_S46_R1_001_kneaddata_paired_1_Ab	Tissue_Reagent_Blank_control_2_S46_R1_001_kneaddata_paired_2_Ab	Tissue_Sample_No_10_S31_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_10_S31_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_11_S32_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_11_S32_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_12_S33_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_12_S33_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_13_S34_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_13_S34_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_14_S35_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_14_S35_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_15_S36_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_15_S36_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_16_S37_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_16_S37_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_17_S38_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_17_S38_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_18_S39_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_18_S39_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_19_S40_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_19_S40_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_20_S41_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_20_S41_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_21_S42_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_21_S42_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_22_S43_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_22_S43_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_23_S44_R1_001_kneaddata_paired_1_Abundance_RPK	Tissue_Sample_No_23_S44_R1_001_kneaddata_paired_2_Abundance_RPK	Tissue_Sample_No_2_S23_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_2_S23_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_3_S24_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_3_S24_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_4_S25_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_4_S25_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_5_S26_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_5_S26_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_6_S27_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_6_S27_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_7_S28_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_7_S28_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_8_S29_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_8_S29_R1_001_kneaddata_paired_2_Abundance_RPKs	Tissue_Sample_No_9_S30_R1_001_kneaddata_paired_1_Abundance_RPKs	Tissue_Sample_No_9_S30_R1_001_kneaddata_paired_2_Abundance_RPKs
2.7.7.60	0	0	0	0	0	0	45.78899349	44.65236824	773.1504388	789.3289589	444.4201192	397.0359513	328.3779456	354.6513897	497.3000818	528.2348405	1235.648933	1303.84912	451.5497439	445.0946815	260.9004433	250.7769876	602.6394381	605.0044943	179.3622825	144.035555	1506.173428	1584.769767	874.2809817	895.135966	267.2408767	286.644871	2075.803479	1979.32151	862.7986894	841.551453	25.57912898	35.29341031	808.6993591	836.8697506	418.2111405	451.7727087	541.6119913	499.8464263	0	0	125.2557679	121.1607021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.53139301	12.04806271	0	0	0	0	0	0	0	0	0	0	6.717474499	6.811175741	0	0	0	0
2.7.7.61	0	0	0	0	0	0	6.216751535	0	24.02763273	41.33617473	43.19745262	43.69596831	11.83637154	19.00759529	8.611627416	11.37218974	6.068330457	8.221442853	17.7400342	12.32371282	29.24915625	26.35046609	28.19404022	30.39061069	54.27659907	53.46677855	69.1544584	60.43607824	18.81462364	12.97697911	25.29855257	24.55679654	147.9307244	61.38668522	84.99328375	92.04130849	0	3.936382092	11.09490933	13.22596427	35.60030187	33.1609222	46.17619927	38.96950669	0	0	5.316865139	2.228891495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.62	0	0	0	0	0	0	26.73128917	35.666763	63.28282616	76.63775542	32.18316148	11.23566828	33.28213417	17.08884933	39.19144172	27.2619521	0	0	48.75698994	45.65276922	13.6889132	15.81245125	86.85588263	82.9880082	14.99067245	15.83839705	10.75571415	11.97213323	72.02827929	69.12695724	22.45339671	30.15183346	0	0	21.14119878	20.25693344	2.330456109	10.91134217	12.98222508	11.83116279	28.61809983	37.39527061	16.34688004	9.736501035	0	0	13.97351502	6.585387708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.78322136	7.631716994	0	0	4.128748721	0	0	0	0	0
2.7.7.63	0	0	0	0	0	0	4.690884494	5.99444808	12.5600137	16.44921634	3.952306995	2.180584431	1.744705168	0	0	0	17.12207697	17.49937975	0	0	0	0	0	0	4.607277825	7.606016125	7.742417335	3.528577203	0	1.394066679	2.799937439	3.469207053	3.486946512	3.78102405	0	2.891496089	6.76258651	4.311374849	5.311043845	3.661267385	14.24679042	19.12633443	7.011039183	7.672839174	0	0	13.12226056	14.48318253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.65	0	0	0	0	0	0	49.49118315	50.63544869	55.12045916	66.13929172	57.27752959	58.75319962	41.67943384	41.9895856	130.9867369	138.5475668	481.118276	429.7880685	42.13215119	35.53781577	113.8656006	108.1232698	7.375101117	11.58125262	48.12269363	61.27810455	488.1134294	411.5399805	398.6382374	392.0659831	132.0241383	128.5316771	609.5252471	625.3446951	214.3940136	232.8905548	23.32263511	26.26113743	209.3364314	224.8125303	52.33601234	63.93010929	188.5075134	186.6634716	0	0	67.74163532	69.55153859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.7	0	0	9.096001813	10.20334938	30.46980306	37.44060907	2473.16717	2553.461298	3486.02278	4059.574071	3540.124268	3447.733196	2834.980915	3007.156408	3124.634045	3187.390859	16478.86847	16743.37818	2719.813266	2878.651289	2637.767321	2492.263511	1608.306133	1708.808465	3593.791997	3566.847487	4968.912008	4916.807844	3777.941255	3943.476443	2987.843307	3078.313582	8084.375848	8222.21484	3960.490359	4308.214913	534.858544	499.1768835	11584.65313	11809.9145	4163.466848	4327.723814	5139.140411	5672.793772	0	0	2084.05196	1931.224902	0	0	0	0	0	0	0	0	0	0	3.90625	0	0	0	0	14.05929131	0	0	3.64298725	0	0	0	0	0	0	0	8.852065783	17.30621301	0	0	0	0	0	0	0	5.526740048	0	0	0	0	0	0	3.508434083	0
2.7.7.70	0	0	0	0	0	0	31.39879282	27.98208027	117.912046	95.5936881	6.945810667	36.09952326	113.2557614	112.0199281	61.12626752	52.93854958	0	0	201.3965878	201.4384345	19.20410497	8.081583524	116.7334199	118.9624386	36.10138566	40.99945005	68.7704626	77.97822155	56.51424219	53.30359156	61.43462205	72.33302062	115.4660831	115.8130258	109.3138445	103.2234625	13.74540321	13.50439208	40.18418049	49.14642054	61.70150658	38.0437341	5.661317894	32.0313619	0	0	45.50291724	55.18974352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.71	0	0	0	0	0	0	6.123232692	0	0	6.916105906	0	6.116215101	16.80591914	30.10881088	0	0	0	0	4.972349208	0	0	0	0	0	0	0	0	0	4.672965223	0	5.588594951	4.686973759	0	0	0	0	0	0	0	0	6.545842952	6.064693778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.72	0	0	0	0	5.756026938	0	227.7519007	236.8739618	215.5735885	242.979861	296.3658287	341.0531268	375.885475	429.3933826	521.2542961	541.0228723	2537.584293	2502.179982	386.6394945	373.5426216	287.8365032	314.2391935	186.6368638	152.3731824	233.7156611	241.2468997	1115.233052	1140.340247	810.3879856	844.2320118	368.917961	352.5310362	1670.074141	1680.025872	549.9076068	540.8206728	21.67856302	11.38142289	1450.139102	1419.882688	372.0335336	422.471821	492.0423514	545.6465137	0	0	230.275458	159.6363009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.227751966	0	5.277788887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.73	0	0	0	0	0	0	35.32537397	31.54984374	13.13072423	11.96639081	13.40210881	23.89508091	39.00011982	11.96548738	15.0610714	11.86866795	0	0	47.04176754	46.68065481	4.690320467	8.984238675	2.457604246	4.442876025	5.980097515	6.139399448	8.773929778	0	26.50765897	13.83947172	0	0	5.226058023	0	6.134196591	12.49533801	2.440741835	0	5.111591851	0	12.75254832	30.1721177	5.319338862	4.400487975	0	0	7.81996162	10.26233935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.75	0	0	0	0	0	0	4.163421599	2.797360636	60.09518802	83.41524502	40.39164324	51.43899591	51.09148817	79.04721812	30.98034652	31.30697142	0	0	67.60952696	35.90649097	21.62298706	12.98618535	15.26894286	13.5382667	22.00022805	37.10895909	0	12.10629325	12.25870233	45.43942374	22.98207723	52.54843854	88.28745774	124.2096262	34.07653447	87.97228446	0	0	24.59052282	13.29401659	82.4016258	60.95741339	15.20968978	24.63375965	0	0	6.976683404	7.826277749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.77	0	0	0	0	0	0	16.89571736	0	137.8629362	137.4818188	26.58445739	22.53126783	52.8880397	55.77584127	55.13469192	53.86940817	0	0	192.761262	194.076139	9.118051065	14.3226003	201.7641968	212.5414825	48.89694802	51.97169679	0	0	14.04173585	37.17586695	63.91355131	106.2052199	12.03413876	0	31.98332622	40.94369288	2.402922486	5.086966222	60.16604147	75.31083169	70.91955011	69.91439729	10.65524861	5.535339035	0	0	28.86110737	30.59767631	0	0	0	0	0	0	0	0	0	10.36296715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.71957982	14.54520886	0	33.64724325	11.82718251	11.05948186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.8	0	0	0	0	0	0	222.4775018	205.0317465	110.4015485	277.1271334	219.4832723	195.8454801	300.6571289	295.7647879	200.6947004	189.7794051	608.1649686	676.1437469	332.1344438	304.0444403	107.431942	125.1963494	81.3582594	85.83536659	993.6497516	1013.729833	291.3161063	320.6223601	363.3986967	337.3086953	267.2952556	261.8786897	667.989777	282.9367115	385.122569	406.6995148	87.02840709	94.44245066	429.216182	567.7254027	207.5076346	162.5491159	327.653118	357.0646258	0	0	414.9382632	351.8938439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.80	0	0	0	0	0	0	103.4263368	99.19365724	31.75429244	67.81315039	85.43381222	84.42080576	123.3163146	143.9623695	55.36073995	51.15336858	0	0	112.1909388	110.6509235	54.88439351	35.10523458	21.37405224	35.64820447	69.05391984	86.14871265	41.02118009	49.73683552	63.74789058	75.44043233	112.9234554	100.6219596	50.69768569	38.02563774	81.0965589	109.7021541	22.41042188	4.992945403	66.44412281	43.36562138	147.3282088	127.0474096	75.1599392	46.2530211	0	0	17.52102737	28.83611229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.189106781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.82	0	0	0	0	0	0	0	0	5.568009576	8.343955859	4.037432438	0	0	0	7.61787521	7.102378379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.85	0	0	0	0	0	0	374.242677	365.1750415	367.1875238	404.4806661	517.0328164	517.0753282	309.0749618	295.7735487	345.1822444	351.7534613	1890.334814	1908.797783	421.9606677	410.942428	361.7541265	353.8883862	535.4869993	509.3022828	594.7164624	662.0099192	566.8741798	539.7490005	609.8049747	661.3118348	404.6354833	495.4391196	1804.781032	1972.791943	595.0157654	649.3881763	61.93535633	60.30229785	1368.929112	1408.3088	566.5882671	610.7439957	874.115733	841.9163594	0	0	257.1242938	235.7876168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.86	0	0	0	0	0	0	0	0	4.281634469	0	0	4.101524004	4.181679996	3.651169178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.6364777	21.11350783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.87	0	0	0	0	1.560531997	1.455363849	38.79008236	88.42185615	474.9342106	555.1363103	287.8237259	343.9908002	297.9120597	396.143026	111.4567576	135.9386658	441.299027	429.1613757	292.5610077	304.0107958	181.633395	181.0186809	307.1598999	297.7202365	243.4287374	263.5674351	101.08547	128.7807905	221.0371928	239.3932758	376.0735716	380.2246748	326.3520308	227.7818197	332.6780269	397.3777985	47.88848418	49.25565374	257.3798492	261.1846495	375.061298	545.5450684	188.6945655	212.8581802	0	0	152.2293366	167.2492477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.18703604	0	0	0	0	11.38764214	8.079897359	0	0	0	0	0	0	0	0	0	0
2.7.7.89	0	0	0	0	0	0	58.8114175	75.64778703	638.5601902	672.6554365	182.9594584	192.2510954	145.8996017	159.1349753	123.6237752	134.1010204	187.7565089	204.2242206	85.06864738	88.8792794	27.97842962	26.08620518	115.0967999	136.8487415	99.49731261	88.01270667	250.2733951	243.7632246	303.1454936	325.0178254	69.70389954	93.10740547	489.9354932	531.2562102	244.4955507	258.2708032	0	0	140.9371314	151.4731662	145.4485202	141.7726483	122.0756774	147.9438738	0	0	15.53541808	16.15922835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.7.9	0	0	0	0	0	0	444.8691261	472.4477429	212.6397995	318.2396344	306.3261269	295.114833	319.9754631	327.3116343	281.306397	281.7821593	351.8031615	294.127489	417.6654736	468.8463443	228.4841032	205.5114708	220.9764538	240.213288	258.069818	223.0642537	611.497202	563.3901648	627.2336898	510.4506329	450.6752834	440.1369479	912.6570724	812.9506364	365.8791037	385.8204882	50.74342488	45.60561336	333.3631277	320.9628707	378.2662054	389.6748248	460.7229074	458.4407037	0	0	242.8980943	234.0066759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.651162791	4.62962963
2.7.7.n1	0	0	0	0	0	0	96.05645707	97.71788579	37.01768162	46.81142118	29.2032043	40.2881498	76.09777752	77.61321471	66.17670817	59.70266083	0	0	70.03197911	84.75062485	12.8941536	19.05651841	10.56671025	27.61561344	103.3218733	103.3611453	5.61807999	9.104924977	113.7569408	127.362314	101.9631764	103.608431	8.618696866	10.79792235	35.10129957	25.14308331	8.783808995	7.073543069	21.90652097	23.80920596	85.63416158	69.98274221	34.2975613	31.29266259	0	0	32.12590946	18.443066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.8.1	0	0	0	0	0	0	23.26662319	19.05977012	6.554056375	6.327512434	18.54179899	14.55573409	41.59230679	21.78226885	8.428935106	11.84600939	0	0	13.76447008	15.45713449	16.20448686	7.126247652	0	3.377447477	40.41241225	6.864854165	0	0	23.0875182	30.27204325	3.993697567	1.482777316	0	0	0	10.84152652	0	0	0	0	0	5.767846179	19.77747791	14.49027555	0	0	7.533703061	9.379827736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.8.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.71495915	6.901389709	0	0	0	0	0	4.374399023	0	0	0	0	0	0	0	0	0	0	17.38506181	19.37113546	0	0	0	0	3.671496091	0	0	0	4.795479735	4.318807484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.8.12	0	0	0	0	0	0	0	0	5.01002004	2.056470365	6.645599055	9.937050936	0	0	14.19782254	8.271730206	0	0	0	0	5.223452307	0	8.157034697	10.91086751	0	0	0	0	1.188951554	1.098724939	40.95223232	41.07439304	0	0	9.895577217	7.086064865	0	0	0	0	16.53704119	14.23461702	8.364623084	9.71043652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.8.13	0	0	0	0	0	0	198.6346238	186.6585301	291.7951466	304.1156849	383.103754	361.5951437	343.2965525	334.8566302	348.6614621	421.3663881	11.37278174	22.06602251	316.8684905	334.2246058	204.1065323	225.0690518	340.306139	325.9223375	777.6907307	784.5127857	279.6075184	270.1406151	450.6459711	465.2282602	394.4376013	373.8562993	506.3813187	518.6430836	333.6145325	314.0256456	75.58747958	78.66029876	350.9709233	344.984374	557.3494464	544.383054	461.7651626	467.2539621	0	0	223.0355597	223.0724288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.8.17	0	0	0	0	0	0	11.00067854	14.4799142	0	0	6.835738969	5.735360799	0	0	0	0	0	0	0	0	0	0	0	5.013953277	0	0	0	0	37.30536114	0	0	0	0	0	7.693438507	10.08890794	0	0	0	0	0	3.253507392	47.66132378	43.58424943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.8.2	0	0	0	0	0	0	0	9.631450442	30.32987963	35.62433311	41.1624077	57.29898855	16.9179734	13.63378793	4.286538954	17.63022965	18.13008627	18.2335099	3.3671082	0	2.362123539	0	16.2478151	12.37322016	4.390245991	4.582187334	16.8109609	82.73789163	52.65704431	39.51525429	5.880193487	0	44.04076723	42.16724361	36.36064589	27.78549603	0	0	14.89248691	39.68156598	23.5496567	14.26008132	29.77232881	22.96698466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.8.20	0	0	0	0	8.233648384	6.804842453	16.87155199	16.17159758	6.383357371	38.89039984	47.29730474	41.76378217	76.28126931	82.07117724	28.17172926	14.07637994	2761.689688	2927.138287	42.19414112	43.99538443	24.75749084	20.46691511	12.52500668	7.392197555	58.65870069	61.13570284	33.2579887	40.66230767	45.187123	45.71446688	15.48676966	38.07002953	410.275503	399.6755853	31.53700554	32.28517914	9.535649385	13.46050051	1445.002427	1543.430605	17.5952744	29.91233981	168.077372	171.9808732	0	0	36.15343783	30.58506328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.8.24	0	0	0	0	0	0	0	18.00397229	56.70036685	61.02901637	12.17706366	18.10159011	12.51078643	6.591000874	24.46429225	22.23539289	0	0	8.616727543	15.59483975	13.21671693	1.82526875	8.609543711	9.349842301	10.7539121	8.591710964	0	0	14.07749713	28.97085748	16.77010638	21.7366867	0	122.9291913	26.95841931	30.40119307	0	0	0	0	7.708244975	18.39377288	23.1485733	23.89252026	0	0	3.654702873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.715027374	0	0	0	0	0	0	0	0	0	0	0	0	6.725900988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.8.25	0	0	0	0	0	0	4.196649575	3.602899088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19525158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.7.8.26	0	0	0	0	0	0	11.27769347	15.10268424	124.942815	122.3702619	45.46185162	57.99063562	49.89507605	34.9187221	36.46880125	49.25870627	0	0	138.7874883	131.0367607	51.38593833	35.40056085	158.882882	158.0780182	19.28020714	25.27182491	35.74575222	27.82135456	48.78215689	65.20091773	24.93101486	41.69289213	26.49032334	19.01472692	29.84423436	14.37022393	0	6.476433247	77.7315637	101.9158223	79.17129838	58.2511941	117.2498482	110.3867338	0	0	41.99161623	51.18423524	0	0	0	0	0	0	0	0	13.11698281	15.52882631	0	0	0	0	0	0	0	0	0	0	0	0	10.76126288	5.965185146	26.27039435	39.02882436	38.20381508	38.21474652	23.90630577	26.27583544	0	0	0	0	0	0	0	95.03966582	8.363201912	8.368918386	0	0	0	0
